Sense and Sensibility,￥327.38,One,1
Sister Sable (The Mad Queen #1),￥116.50,Three,1
Shatter Me (Shatter Me #1),￥370.55,One,1
Settling the Score (The Summer Games #1),￥392.49,Two,1
One Second (Seven #7),￥462.67,Two,1
Shadow Rites (Jane Yellowrock #10),￥189.82,Four,1
Shameless,￥509.95,Three,1
Icing (Aces Hockey #2),￥353.43,Four,1
"Fruits Basket, Vol. 1 (Fruits Basket #1)",￥352.03,Five,1
Having the Barbarian's Baby (Ice Planet Barbarians #7.5),￥305.53,Four,1
"Skip Beat!, Vol. 01 (Skip Beat! #1)",￥368.11,Three,1
Jane Eyre,￥335.86,Five,1
"Hawkeye, Vol. 1: My Life as a Weapon (Hawkeye #1)",￥395.37,Three,1
Matilda,￥247.68,One,1
Listen to Me (Fusion #1),￥515.54,Three,1
Meditations,￥226.27,Two,1
"Giant Days, Vol. 1 (Giant Days #1-4)",￥496.05,Four,1
"Ms. Marvel, Vol. 1: No Normal (Ms. Marvel (2014-2015) #1)",￥344.25,Four,1
Imperfect Harmony,￥303.61,Four,1
Myriad (Prentor #1),￥513.45,Four,1
Off Sides (Off #1),￥344.77,Five,1
Kitchens of the Great Midwest,￥499.90,Five,1
Lord of the Flies,￥217.53,Three,1
Of Mice and Men,￥411.72,Two,1
A Spy's Devotion (The Regency Spies of London #1),￥148.31,Five,1
My Perfect Mistake (Over the Top #1),￥340.14,Two,1
Alice in Wonderland (Alice's Adventures in Wonderland #1),￥485.30,One,1
"Bleach, Vol. 1: Strawberry and the Soul Reapers (Bleach #1)",￥302.82,Five,1
"Ajin: Demi-Human, Volume 1 (Ajin: Demi-Human #1)",￥498.68,Four,1
1st to Die (Women's Murder Club #1),￥471.76,One,1
Bridget Jones's Diary (Bridget Jones #1),￥260.61,One,1
Bounty (Colorado Mountain #7),￥325.63,Four,1
"1,000 Places to See Before You Die",￥227.93,Five,1
Bright Lines,￥341.45,Five,1
Charlie and the Chocolate Factory (Charlie Bucket #1),￥199.70,Three,1
Deep Under (Walker Security #1),￥411.54,Five,1
Choosing Our Religion: The Spiritual Lives of America's Nones,￥248.38,Four,1
Lost Among the Living,￥242.08,Four,1
Fighting Fate (Fighting #6),￥342.94,Three,1
Forever Rockers (The Rocker #12),￥251.70,Three,1
Beyond Good and Evil,￥379.12,One,1
Blood Defense (Samantha Brinkman #1),￥177.41,Three,1
On the Road (Duluoz Legend),￥282.81,Three,1
Starlark,￥225.74,Three,1
Emma,￥287.79,Two,1
The Bhagavad Gita,￥502.43,Three,1
Charity's Cross (Charles Towne Belles #4),￥360.42,One,1
"Eat, Pray, Love",￥448.51,Three,1
While You Were Mine,￥361.12,Five,1
The Bette Davis Club,￥267.95,Three,1
Old Records Never Die: One Man's Quest for His Vinyl and His Past,￥486.44,Two,1
Frankenstein,￥332.10,Two,1
"Fruits Basket, Vol. 2 (Fruits Basket #2)",￥101.73,Five,2
The Art of Not Breathing,￥356.83,Four,1
And Then There Were None,￥305.97,Two,3
"Y: The Last Man, Vol. 1: Unmanned (Y: The Last Man #1)",￥161.77,Four,1
A Storm of Swords (A Song of Ice and Fire #3),￥272.85,Two,3
Diary of a Minecraft Zombie Book 1: A Scare of a Dare (An Unofficial Minecraft Book),￥462.14,Four,2
Is Everyone Hanging Out Without Me? (And Other Concerns),￥175.75,Three,3
A Walk in the Woods: Rediscovering America on the Appalachian Trail,￥266.38,Four,3
Jurassic Park (Jurassic Park #1),￥393.02,One,3
A Visit from the Goon Squad,￥123.05,Five,3
Night (The Night Trilogy #1),￥118.07,One,3
Taking Shots (Assassins #1),￥165.00,Two,1
"Saga, Volume 3 (Saga (Collected Editions) #3)",￥188.51,Five,3
Scarlet (The Lunar Chronicles #2),￥127.33,Four,3
The Hitchhiker's Guide to the Galaxy (Hitchhiker's Guide to the Galaxy #1),￥417.75,Three,3
Annie on My Mind,￥321.88,Five,3
Seven Brief Lessons on Physics,￥267.43,Four,3
Sarah's Key,￥404.55,One,3
Notes from a Small Island (Notes From a Small Island #1),￥351.07,One,3
Neither Here nor There: Travels in Europe,￥340.40,Three,3
The Husband's Secret,￥458.91,Five,3
Tell the Wolves I'm Home,￥445.36,Two,6
Ship Leaves Harbor: Essays on Travel by a Recovering Journeyman,￥267.43,Three,6
The Last Painting of Sara de Vos,￥485.48,Two,3
The Lean Startup: How Today's Entrepreneurs Use Continuous Innovation to Create Radically Successful Businesses,￥296.44,Three,3
Seven Days in the Art World,￥457.34,Two,3
"The Land of 10,000 Madonnas",￥259.04,Four,3
The Barefoot Contessa Cookbook,￥523.67,Five,6
The Rise and Fall of the Third Reich: A History of Nazi Germany,￥346.70,Two,6
The Perks of Being a Wallflower,￥480.85,Three,6
A Summer In Europe,￥387.51,Two,7
Benjamin Franklin: An American Life,￥421.16,Three,7
It's Never Too Late to Begin Again: Discovering Creativity and Meaning at Midlife and Beyond,￥370.38,One,3
A Gathering of Shadows (Shades of Magic #2),￥391.62,Four,7
Leave This Song Behind: Teen Poetry at Its Best,￥447.20,Five,7
A Short History of Nearly Everything,￥457.95,Five,7
Life of Pi,￥115.54,Four,7
Memoirs of a Geisha,￥434.09,Three,7
"At The Existentialist Café: Freedom, Being, and apricot cocktails with: Jean-Paul Sartre, Simone de Beauvoir, Albert Camus, Martin Heidegger, Edmund Husserl, Karl Jaspers, Maurice Merleau-Ponty and others",￥261.57,Five,7
Meternity,￥380.87,Three,7
The Sound Of Love,￥505.49,Five,6
Nightstruck: A Novel,￥440.03,Four,7
The Infinities,￥239.55,One,3
The Faith of Christopher Hitchens: The Restless Soul of the World's Most Notorious Atheist,￥345.65,One,7
The Good Girl,￥428.50,Three,7
The Constant Princess (The Tudor Court #1),￥145.25,Three,7
The Drowning Girls,￥311.74,Three,7
The Origin of Species,￥87.48,Four,7
The Story of Art,￥359.54,Four,7
The Glass Castle,￥141.93,One,7
The Great Gatsby,￥315.06,Four,7
City of Bones (The Mortal Instruments #1),￥378.25,One,14
City of Ashes (The Mortal Instruments #2),￥413.12,One,14
City of Glass (The Mortal Instruments #3),￥489.59,Four,14
Until Friday Night (The Field Party #1),￥404.73,Two,14
Cell,￥177.32,Four,14
The Power of Habit: Why We Do What We Do in Life and Business,￥147.52,Three,14
"Naturally Lean: 125 Nourishing Gluten-Free, Plant-Based Recipes--All Under 300 Calories",￥99.46,Five,7
Code Name Verity (Code Name Verity #1),￥193.41,Four,14
Like Never Before (Walker Family #2),￥251.44,Two,7
City of Fallen Angels (The Mortal Instruments #4),￥98.14,Four,14
Clockwork Angel (The Infernal Devices #1),￥385.76,One,14
Walt Disney's Alice in Wonderland,￥113.26,Five,14
Whole Lotta Creativity Going On: 60 Fun and Unusual Exercises to Awaken and Strengthen Your Creativity,￥333.85,Four,14
V for Vendetta (V for Vendetta Complete),￥324.24,Four,14
"We Are Robin, Vol. 1: The Vigilante Business (We Are Robin #1)",￥471.06,One,14
Dark Notes,￥167.71,Five,15
I Had a Nice Time And Other Lies...: How to find love & sh*t like that,￥501.30,Four,15
Large Print Heart of the Pride,￥167.36,Two,15
What's It Like in Space?: Stories from Astronauts Who've Been There,￥171.29,Two,14
Little Red,￥117.72,Three,15
Hollow City (Miss Peregrine’s Peculiar Children #2),￥375.62,One,15
Modern Romance,￥246.98,Five,15
"Daring Greatly: How the Courage to Be Vulnerable Transforms the Way We Live, Love, Parent, and Lead",￥169.81,Three,15
Louisa: The Extraordinary Life of Mrs. Adams,￥147.26,Two,15
Library of Souls (Miss Peregrine’s Peculiar Children #3),￥424.39,Five,15
Miss Peregrine’s Home for Peculiar Children (Miss Peregrine’s Peculiar Children #1),￥94.04,One,15
